Date,Last Price,Volume
11/19/2001,9976.46,212955696
11/16/2001,9866.99,245580896
11/15/2001,9872.39,262867808
11/14/2001,9823.61,301074912
11/13/2001,9750.95,245887696
11/12/2001,9554.37,198608992
11/9/2001,9608,176288192
11/8/2001,9587.52,259023296
11/7/2001,9554.37,235783904
11/6/2001,9591.12,262449408
11/5/2001,9441.03,212599200
11/2/2001,9323.54,225026096
11/1/2001,9263.9,259778704
10/31/2001,9075.14,248343296
10/30/2001,9121.98,247197504
10/29/2001,9269.5,206304096
10/26/2001,9545.17,215803600
10/25/2001,9462.9,256272896
10/24/2001,9345.62,248280704
10/23/2001,9340.08,235209200
10/22/2001,9377.03,224235008
10/19/2001,9204.11,246686096
10/18/2001,9163.22,244978800
10/17/2001,9232.97,306673792
10/16/2001,9384.23,232867696
10/15/2001,9347.62,203075296
10/12/2001,9344.16,278792384
10/11/2001,9410.45,316679712
10/10/2001,9240.86,255636304
10/9/2001,9052.44,214677792
10/8/2001,9067.94,194365296
10/5/2001,9119.77,259441600
10/4/2001,9060.88,310067392
10/3/2001,9123.78,330422912
10/2/2001,8950.59,262353504
10/1/2001,8836.83,252452400
9/28/2001,8847.56,347781184
9/27/2001,8681.42,284276896
9/26/2001,8567.39,273232192
9/25/2001,8659.97,352780704
9/24/2001,8603.86,406680704
9/21/2001,8235.81,627954688
9/20/2001,8376.21,443453888
9/19/2001,8759.13,461128704
9/18/2001,8903.4,373225088
9/17/2001,8920.7,568842624
9/10/2001,9605.51,282772416
9/7/2001,9605.85,308452992
9/6/2001,9840.84,309355296
9/5/2001,10033.27,300943904
9/4/2001,9997.49,264787504
8/31/2001,9949.75,177907504
8/30/2001,9919.58,242750592
8/29/2001,10090.9,162752800
8/28/2001,10222.03,174658496
8/27/2001,10382.35,137848400
8/24/2001,10423.17,190199600
8/23/2001,10229.15,157188096
8/22/2001,10276.9,206744800
8/21/2001,10174.14,184068304
8/20/2001,10320.07,182191008
8/17/2001,10240.78,219450304
8/16/2001,10392.52,197584992
8/15/2001,10345.95,174193296
8/14/2001,10412.17,147322592
8/13/2001,10415.91,142227808
8/10/2001,10416.25,164016608
8/9/2001,10298.56,171577504
8/8/2001,10293.5,186404400
8/7/2001,10458.74,169634096
8/6/2001,10401.31,166477600
8/3/2001,10512.78,153502208
8/2/2001,10551.18,222722304
8/1/2001,10510.01,204511008
7/31/2001,10522.81,226798496
7/30/2001,10401.72,156576400
7/27/2001,10416.67,173876192
7/26/2001,10455.63,235536896
7/25/2001,10405.67,230090496
7/24/2001,10241.12,216004608
7/23/2001,10424.42,187222096
7/20/2001,10576.65,234745104
7/19/2001,10610,242002896
7/18/2001,10569.83,264266496
7/17/2001,10606.39,288897088
7/16/2001,10472.12,221388096
7/13/2001,10539.06,202446208
7/12/2001,10478.99,280357696
7/11/2001,10241.02,273780800
7/10/2001,10175.64,266858592
7/9/2001,10299.4,217509696
7/6/2001,10252.68,209911904
7/5/2001,10479.86,181414096
7/3/2001,10571.11,128909904
7/2/2001,10593.72,217672192
6/29/2001,10502.4,334873088
6/28/2001,10566.21,274771904
6/27/2001,10434.84,212069792
6/26/2001,10472.48,238027200
6/25/2001,10504.22,202434704
6/22/2001,10604.59,212731296
6/21/2001,10715.43,270975392
6/20/2001,10647.33,246469200
6/19/2001,10596.67,242655296
6/18/2001,10645.38,199239504
6/15/2001,10623.64,384735008
6/14/2001,10690.13,312966496
6/13/2001,10871.62,197428096
6/12/2001,10948.38,235902896
6/11/2001,10922.09,165152096
6/8/2001,10977,177475008
6/7/2001,11090.74,235756192
6/6/2001,11070.24,234979904
6/5/2001,11175.84,213384496
6/4/2001,11061.52,153000400
6/1/2001,10990.41,200805600
5/31/2001,10911.94,194281792
5/30/2001,10872.64,215670496
5/29/2001,11039.14,217753600
5/25/2001,11005.37,149417792
5/24/2001,11122.42,204530800
5/23/2001,11105.51,228891696
5/22/2001,11257.24,224935696
5/21/2001,11337.92,230441904
5/18/2001,11301.74,215744800
5/17/2001,11248.58,293014688
5/16/2001,11215.92,276322400
5/15/2001,10872.97,203868496
5/14/2001,10877.33,152758800
5/11/2001,10821.31,176864192
5/10/2001,10910.44,192447904
5/9/2001,10866.98,216282496
5/8/2001,10883.51,193224896
5/7/2001,10935.17,192566896
5/4/2001,10951.24,220184000
5/3/2001,10796.65,200229904
5/2/2001,10876.68,230900896
5/1/2001,10898.34,207183600
4/30/2001,10734.97,209095296
4/27/2001,10810.05,224203504
4/26/2001,10692.35,245891600
4/25/2001,10625.2,234702400
4/24/2001,10454.34,227315008
4/23/2001,10532.23,231875104
4/20/2001,10579.85,329622912
4/19/2001,10693.71,341717504
4/18/2001,10615.83,465923488
4/17/2001,10216.73,245579696
4/16/2001,10158.56,198976400
4/12/2001,10126.94,217018400
4/11/2001,10013.47,302257504
4/10/2001,10102.74,284632000
4/9/2001,9845.15,210550208
4/6/2001,9791.09,272453312
4/5/2001,9918.05,285735904
4/4/2001,9515.42,306309312
4/3/2001,9485.71,275521408
4/2/2001,9777.93,239708704
3/30/2001,9878.78,252053104
3/29/2001,9799.06,253681104
3/28/2001,9785.35,274240192
3/27/2001,9947.54,329444704
3/26/2001,9687.53,258979600
3/23/2001,9504.78,338378816
3/22/2001,9389.48,421495392
3/21/2001,9487,317738592
3/20/2001,9720.76,270486496
3/19/2001,9959.11,242482208
3/16/2001,9823.41,369252608
3/15/2001,10031.28,237658496
3/14/2001,9973.46,310593088
3/13/2001,10290.8,283464896
3/12/2001,10208.25,298174400
3/9/2001,10644.62,284123904
3/8/2001,10858.25,227098400
3/7/2001,10729.6,242810592
3/6/2001,10591.22,222658896
3/5/2001,10562.3,173295392
3/2/2001,10466.31,258124800
3/1/2001,10450.14,262372896
2/28/2001,10495.28,258766400
2/27/2001,10636.88,244322096
2/26/2001,10642.53,245628992
2/23/2001,10441.9,263745792
2/22/2001,10526.81,281164800
2/21/2001,10526.58,223516992
2/20/2001,10730.88,215894800
2/16/2001,10799.82,204562000
2/15/2001,10891.02,222767392
2/14/2001,10795.41,192737104
2/13/2001,10903.32,200290896
2/12/2001,10946.77,177201200
2/9/2001,10781.45,209263008
2/8/2001,10880.55,210065504
2/7/2001,10946.72,238837296
2/6/2001,10957.42,201251392
2/5/2001,10965.85,193294000
2/2/2001,10864.1,208436896
2/1/2001,10983.62,224182496
1/31/2001,10887.36,284656800
1/30/2001,10881.2,244456992
1/29/2001,10702.19,231518400
1/26/2001,10659.98,236445296
1/25/2001,10729.52,251208608
1/24/2001,10646.97,287772608
1/23/2001,10649.81,273097888
1/22/2001,10578.24,238121904
1/19/2001,10587.59,367671904
1/18/2001,10678.28,316331392
1/17/2001,10584.34,310105312
1/16/2001,10652.66,240094208
1/12/2001,10525.38,249368496
1/11/2001,10609.55,284273600
1/10/2001,10604.27,265625408
1/9/2001,10572.55,256311600
1/8/2001,10621.35,228410896
1/5/2001,10662.01,275412992
1/4/2001,10912.41,386422688
1/3/2001,10945.75,424757600
1/2/2001,10646.15,261190304
12/29/2000,10786.85,216849792
12/28/2000,10868.76,193045408
12/27/2000,10803.16,192710208
12/26/2000,10692.44,156638096
12/22/2000,10635.56,233361296
12/21/2000,10487.29,325100288
12/20/2000,10318.93,315804416
12/19/2000,10584.37,282584800
12/18/2000,10645.42,220384704
12/15/2000,10434.96,490080192
12/14/2000,10674.99,199755392
12/13/2000,10794.44,242014000
12/12/2000,10768.27,241361104
12/11/2000,10725.8,261340896
12/8/2000,10712.91,279970112
12/7/2000,10617.36,259336000
12/6/2000,10664.38,317464704
12/5/2000,10898.72,296957408
12/4/2000,10560.1,266703392
12/1/2000,10373.54,305639200
11/30/2000,10414.49,366101504
11/29/2000,10629.11,239828992
11/28/2000,10507.58,237757792
11/27/2000,10546.07,207511200
11/24/2000,10470.23,88613696
11/22/2000,10399.32,207306800
11/21/2000,10494.5,194753696
11/20/2000,10462.65,204461504
11/17/2000,10629.87,227089792
11/16/2000,10656.03,185113200
11/15/2000,10707.6,195169200
11/14/2000,10681.06,231035200
11/13/2000,10517.25,300903104
11/10/2000,10602.95,278675200
11/9/2000,10834.25,256453792
11/8/2000,10907.06,268547008
11/7/2000,10952.18,175383696
11/6/2000,10977.21,189204896
11/3/2000,10817.95,198912608
11/2/2000,10880.51,253372496
11/1/2000,10899.47,252635808
10/31/2000,10971.14,288672192
10/30/2000,10835.77,269003584
10/27/2000,10590.62,259366096
10/26/2000,10380.12,279681792
10/25/2000,10326.48,319566496
10/24/2000,10393.07,277698400
10/23/2000,10271.72,343588000
10/20/2000,10226.59,322922816
10/19/2000,10142.98,349496000
10/18/2000,9975.02,373691712
10/17/2000,10089.71,258976400
10/16/2000,10238.8,274803296
10/13/2000,10192.18,303713088
10/12/2000,10034.58,370505600
10/11/2000,10413.79,328531392
10/10/2000,10524.4,214589200
10/9/2000,10568.43,169860400
10/6/2000,10596.54,240285792
10/5/2000,10724.92,219914208
10/4/2000,10784.48,268371104
10/3/2000,10719.74,262189696
10/2/2000,10700.13,218533408
9/29/2000,10650.92,240952496
9/28/2000,10824.06,236468704
9/27/2000,10628.36,274714112
9/26/2000,10631.32,327894592
9/25/2000,10808.15,264287696
9/22/2000,10847.37,494786496
9/21/2000,10765.52,205196400
9/20/2000,10687.92,246772000
9/19/2000,10789.29,216724608
9/18/2000,10808.52,201386000
9/15/2000,10927,295782496
9/14/2000,11087.47,221302400
9/13/2000,11182.18,218363504
9/12/2000,11233.23,173685792
9/11/2000,11195.49,161241504
9/8/2000,11220.65,183003392
9/7/2000,11259.87,224577904
9/6/2000,11310.64,226341200
9/5/2000,11260.61,175919104
9/1/2000,11238.78,125793296
8/31/2000,11215.1,185406304
8/30/2000,11103.01,147320304
8/29/2000,11215.1,150552608
8/28/2000,11252.84,169075504
8/25/2000,11192.63,130072896
8/24/2000,11182.74,145304304
8/23/2000,11144.65,146505904
8/22/2000,11139.15,148803296
8/21/2000,11079.81,148655296
8/18/2000,11046.48,166480704
8/17/2000,11055.64,178914896
8/16/2000,11008.39,164671600
8/15/2000,11067,156717504
8/14/2000,11176.14,141023392
8/11/2000,11027.8,156022096
8/10/2000,10908.76,145081296
8/9/2000,10905.83,188291200
8/8/2000,10976.89,206237408
8/7/2000,10867.01,146268800
8/4/2000,10767.75,152110592
8/3/2000,10706.58,163101600
8/2/2000,10687.53,164737296
8/1/2000,10606.95,153618496
7/31/2000,10521.98,177753600
7/28/2000,10511.17,175877296
7/27/2000,10586.13,161864704
7/26/2000,10516.48,207085200
7/25/2000,10699.97,170288800
7/24/2000,10685.12,149242096
7/21/2000,10733.56,171951904
7/20/2000,10843.87,180013408
7/19/2000,10696.08,215721408
7/18/2000,10739.92,174021600
7/17/2000,10804.27,164289296
7/14/2000,10812.75,152191904
7/13/2000,10788.72,176700800
7/12/2000,10783.42,152585200
7/11/2000,10727.19,162287600
7/10/2000,10646.59,150240704
7/7/2000,10635.99,159676000
7/6/2000,10481.48,148080704
7/5/2000,10483.6,155619104
7/3/2000,10560.68,75073400
6/30/2000,10447.9,229377104
6/29/2000,10398.04,170002800
6/28/2000,10527.8,156802896
6/27/2000,10504.47,160924896
6/26/2000,10543,158295296
6/23/2000,10404.76,143089904
6/22/2000,10376.12,191306704
6/21/2000,10497.75,206865296
6/20/2000,10435.17,180403008
6/19/2000,10557.85,170498304
6/16/2000,10449.31,236420192
6/15/2000,10714.83,177784192
6/14/2000,10687.96,167336896
6/13/2000,10621.85,157456400
6/12/2000,10564.21,138043696
6/9/2000,10614.07,137986400
6/8/2000,10668.73,178622096
6/7/2000,10812.87,157747696
6/6/2000,10735.58,171142000
6/5/2000,10815.31,152747200
6/2/2000,10794.76,202621200
6/1/2000,10652.2,185579392
5/31/2000,10522.34,164008896
5/30/2000,10527.14,166680992
5/26/2000,10299.24,130173600
5/25/2000,10323.92,186304304
5/24/2000,10535.35,227603008
5/23/2000,10422.28,158547008
5/22/2000,10542.55,187092096
5/19/2000,10626.86,190598208
5/18/2000,10777.28,162322304
5/17/2000,10769.74,175092800
5/16/2000,10934.57,184684192
5/15/2000,10807.78,156609296
5/12/2000,10609.37,138932096
5/11/2000,10545.97,187646000
5/10/2000,10367.79,228819392
5/9/2000,10536.75,167777696
5/8/2000,10603.64,145290800
5/5/2000,10577.86,139884096
5/4/2000,10412.5,171343296
5/3/2000,10480.13,202078400
5/2/2000,10731.13,210847200
5/1/2000,10811.79,176721408
4/28/2000,10733.92,178199600
4/27/2000,10888.11,195544496
4/26/2000,10945.5,201126304
4/25/2000,11124.83,243812896
4/24/2000,10906.1,301525184
4/20/2000,10844.06,160136192
4/19/2000,10674.97,195246400
4/18/2000,10767.42,221006896
4/17/2000,10582.52,249745408
4/14/2000,10305.78,270706400
4/13/2000,10923.55,202526304
4/12/2000,11125.14,237583696
4/11/2000,11287.09,172892608
4/10/2000,11186.57,151707808
4/7/2000,11111.49,158662304
4/6/2000,11114.28,163673408
4/5/2000,11033.93,190544192
4/4/2000,11164.85,323563904
4/3/2000,11221.94,284295392
3/31/2000,10921.93,181595696
3/30/2000,10980.25,215408896
3/29/2000,11018.72,200767392
3/28/2000,10936.12,179125904
3/27/2000,11025.86,186944000
3/24/2000,11112.73,220361104
3/23/2000,11119.86,227202304
3/22/2000,10866.7,198028400
3/21/2000,10907.35,213392192
3/20/2000,10680.25,178874496
3/17/2000,10595.24,249615504
3/16/2000,10630.61,254820192
3/15/2000,10131.42,206899904
3/14/2000,9811.24,187924608
3/13/2000,9947.13,187575808
3/10/2000,9928.83,199206000
3/9/2000,10010.73,189128000
3/8/2000,9856.54,225955600
3/7/2000,9796.04,280581792
3/6/2000,10170.51,174153104
3/3/2000,10367.2,212467104
3/2/2000,10164.92,207423600
3/1/2000,10137.93,218927200
2/29/2000,10128.31,193197904
2/28/2000,10038.66,214543008
2/25/2000,9862.12,197018096
2/24/2000,10092.64,240836992
2/23/2000,10225.73,186743904
2/22/2000,10304.85,196252000
2/18/2000,10219.53,212101200
2/17/2000,10514.57,197313200
2/16/2000,10561.42,164650400
2/15/2000,10718.1,186028192
2/14/2000,10519.85,169060992
2/11/2000,10425.22,195815904
2/10/2000,10643.64,157813792
2/9/2000,10699.17,170609504
2/8/2000,10957.61,170520992
2/7/2000,10905.79,146577104
2/4/2000,10963.81,168205600
2/3/2000,11013.45,180041296
2/2/2000,11003.21,165355200
2/1/2000,11041.06,185057200
1/31/2000,10940.54,193651600
1/28/2000,10738.88,184962704
1/27/2000,11028.03,195986592
1/26/2000,11032.99,190453792
1/25/2000,11029.89,210972096
1/24/2000,11008.17,204306000
1/21/2000,11251.72,208896896
1/20/2000,11351.3,194408192
1/19/2000,11489.37,194843808
1/18/2000,11560.73,203747104
1/14/2000,11722.98,241441904
1/13/2000,11582.44,180240400
1/12/2000,11551.11,196088800
1/11/2000,11511.09,178794592
1/10/2000,11572.2,169479504
1/7/2000,11522.56,185746000
1/6/2000,11253.27,178411104
1/5/2000,11122.66,204279904
1/4/2000,10997.94,179341296
1/3/2000,11357.51,170751808
12/31/1999,11497.12,43870900
12/30/1999,11452.86,68500096
12/29/1999,11484.67,70401000
12/28/1999,11476.71,92254304
12/27/1999,11391.08,112566704
12/23/1999,11405.76,98329200
12/22/1999,11203.61,116159800
12/21/1999,11200.55,143076496
12/20/1999,11144.28,132596896
12/17/1999,11257.43,276877088
12/16/1999,11244.89,193709792
12/15/1999,11225.32,238101792
12/14/1999,11160.18,202748304
12/13/1999,11192.6,151569296
12/10/1999,11224.71,170967200
12/9/1999,11134.79,179187904
12/8/1999,11068.12,150202208
12/7/1999,11106.66,172224704
12/6/1999,11225.02,135823200
12/3/1999,11286.18,168669200
12/2/1999,11039.07,133466704
12/1/1999,10998.39,146671600
11/30/1999,10877.81,159563104
11/29/1999,10947.93,149159392
11/26/1999,10988.91,64904700
11/24/1999,11008.18,132893104
11/23/1999,10995.64,160945696
11/22/1999,11089.53,183693104
11/19/1999,11003.9,158937792
11/18/1999,11035.7,167405296
11/17/1999,10883.09,158335392
11/16/1999,10932.33,164282000
11/15/1999,10760.76,132018096
11/12/1999,10769.32,160417696
11/11/1999,10595.3,130700704
11/10/1999,10597.75,148936304
11/9/1999,10617.32,170274896
11/8/1999,10718.86,216338096
11/5/1999,10704.49,174319696
11/4/1999,10639.65,197438304
11/3/1999,10609.07,155484192
11/2/1999,10581.84,144646704
11/1/1999,10648.52,151247600
10/29/1999,10729.87,221477408
10/28/1999,10622.54,223948608
10/27/1999,10394.9,177104192
10/26/1999,10302.13,177352896
10/25/1999,10349.94,135192608
10/22/1999,10470.25,181752400
10/21/1999,10297.7,246329696
10/20/1999,10392.36,192936192
10/19/1999,10204.93,181359392
10/18/1999,10116.28,165188896
10/15/1999,10019.72,179191504
10/14/1999,10286.62,151850704
10/13/1999,10232.16,178159200
10/12/1999,10417.06,138888496
10/11/1999,10648.18,95140096
10/8/1999,10649.77,133969504
10/7/1999,10537.06,130299104
10/6/1999,10588.35,139243104
10/5/1999,10400.6,161091904
10/4/1999,10401.23,134295600
10/1/1999,10273,152257904
9/30/1999,10336.96,158422896
9/29/1999,10213.48,132919000
9/28/1999,10275.54,144547200
9/27/1999,10303.4,134872992
9/24/1999,10279.34,193250800
9/23/1999,10318.6,174480000
9/22/1999,10524.07,142188192
9/21/1999,10598.48,126018800
9/20/1999,10823.9,92957296
9/17/1999,10803.64,170684304
9/16/1999,10737.47,130203296
9/15/1999,10801.42,130009800
9/14/1999,10910.34,111395000
9/13/1999,11030.33,96378600
9/10/1999,11028.43,104755600
9/9/1999,11079.4,119218400
9/8/1999,11036.35,131291504
9/7/1999,11034.13,121893104
9/3/1999,11078.46,130690400
9/2/1999,10843.21,116296496
9/1/1999,10937.88,124392800
8/31/1999,10829.28,144728096
8/30/1999,10914.13,104676096
8/27/1999,11090.17,105065696
8/26/1999,11198.45,129662704
8/25/1999,11326.04,167281104
8/24/1999,11283.3,175937600
8/23/1999,11299.76,142120992
8/20/1999,11100.62,129398896
8/19/1999,10963.84,143862208
8/18/1999,10991.39,131563400
8/17/1999,11117.08,127408704
8/16/1999,11046.8,113343504
8/13/1999,10973.66,136633904
8/12/1999,10789.39,139436304
8/11/1999,10787.81,160446896
8/10/1999,10655.15,167088496
8/9/1999,10707.71,130146600
8/6/1999,10714.04,139962496
8/5/1999,10793.82,171813904
8/4/1999,10674.78,149767200
8/3/1999,10677.31,146021408
8/2/1999,10645.97,133275104
7/30/1999,10655.15,139742400
7/29/1999,10791.29,142561296
7/28/1999,10972.08,140736992
7/27/1999,10979.04,149429504
7/26/1999,10863.16,114382304
7/23/1999,10910.97,114051600
7/22/1999,10969.22,132431296
7/21/1999,11002.78,130079600
7/20/1999,10996.14,161130496
7/19/1999,11187.68,139351904
7/16/1999,11209.85,156204400
7/15/1999,11186.42,126716096
7/14/1999,11148.11,138450800
7/13/1999,11175.02,119939400
7/12/1999,11200.98,119550704
7/9/1999,11193.7,125419296
7/8/1999,11126.9,136144496
7/7/1999,11187.37,117218496
7/6/1999,11135.13,130721800
7/2/1999,11139.25,102267400
7/1/1999,11066.43,156712608
6/30/1999,10970.81,177178592
6/29/1999,10815.35,126239104
6/28/1999,10655.15,101290304
6/25/1999,10552.57,87433696
6/24/1999,10534.84,111875400
6/23/1999,10666.87,97848400
6/22/1999,10721.64,104496496
6/21/1999,10815.99,119025696
6/18/1999,10855.56,188845296
6/17/1999,10841.63,118339000
6/16/1999,10784.96,145226800
6/15/1999,10594.99,107420800
6/14/1999,10563.33,96062600
6/11/1999,10490.51,120577200
6/10/1999,10621.27,137299696
6/9/1999,10690.29,126855600
6/8/1999,10765.65,118779904
6/7/1999,10909.39,119246400
6/4/1999,10799.84,133268800
6/3/1999,10663.7,114751000
6/2/1999,10577.9,131083904
6/1/1999,10596.26,131024496
5/28/1999,10559.75,112832496
5/27/1999,10466.93,155645792
5/26/1999,10702.16,162196096
5/25/1999,10531.09,151387392
5/24/1999,10654.68,133682496
5/21/1999,10829.28,129431600
5/20/1999,10866.74,121775296
5/19/1999,10887.39,126170200
5/18/1999,10836.95,147567200
5/17/1999,10853.47,127308000
5/14/1999,10913.32,154707808
5/13/1999,11107.19,126976600
5/12/1999,11000.37,137531104
5/11/1999,11026.14,133421200
5/10/1999,11007.24,124267000
5/7/1999,11031.59,136256192
5/6/1999,10946.82,186276496
5/5/1999,10955.42,162986208
5/4/1999,10886.12,153793200
5/3/1999,11014.69,142162304
4/30/1999,10789.04,167926304
4/29/1999,10878.38,151017296
4/28/1999,10845.45,141808400
4/27/1999,10831.71,150994800
4/26/1999,10718.59,131067000
4/23/1999,10689.67,159956608
4/22/1999,10727.18,165084000
4/21/1999,10581.42,166972704
4/20/1999,10448.55,192304304
4/19/1999,10440.53,213288192
4/16/1999,10493.89,156175904
